time,值
2.219,4.4907510669127335
2.22,5.165326460409349
2.221,4.65088397651994
2.222,4.942781609063238
2.223,5.2945920519569425
2.224,5.22791682583096
2.225,5.863003614529048
2.226,5.775146032772924
2.227,5.888714290226745
2.228,5.515974165501232
2.229,5.214180548933679
2.23,4.3072554762835455
2.231,4.27625174988864
2.232,3.265050217162372
2.233,3.7912004719622288
2.234,3.8528722818366496
2.235,4.2170768328867565
2.236,4.2122237070520265
2.237,3.9444262228376243
2.238,3.8029322553296554
2.239,4.01318424045318
2.24,4.193769967474298
2.241,4.780419894310362
2.242,5.527229064901624
2.243,5.939387568921079
2.244,6.546677770936081
2.245,6.178844754765763
2.246,5.419103276183932
2.247,4.908260113482953
2.248,4.518305230878514
2.249,4.683694497956968
2.25,4.631244281008015
2.251,4.668589083777307
2.252,4.874198492099029
2.253,4.49907973626356
2.254,3.528695402707894
2.255,3.6330941814626003
2.256,3.3476963153864836
2.257,3.626530550269311
2.258,3.629465382269149
2.259,5.040077335143311
2.26,5.183816613825013
2.261,5.645352172050054
2.262,5.78844806673655
2.263,5.410419963225465
2.264,5.294666779879976
2.265,5.447939296608191
2.266,5.417776086181385
2.267,5.804921514248029
2.268,5.7212317314573395
2.269,5.40823296134109
2.27,4.592433787351847
2.271,4.412069704848357
2.272,3.824043925299873
2.273,3.379977235182132
2.274,3.5188328226065573
2.275,3.6212795333417076
2.276,4.174499824539299
2.277,4.243637421852074
2.278,4.811844391182875
2.279,4.519154839987197
2.28,4.475103876788111
2.281,4.687599315510219
2.282,5.401348645060057
2.283,5.3166526672400405
2.2840000000000003,6.139947810843188
2.285,6.311162485471438
2.286,6.357520295800721
2.287,5.666107962783614
2.2880000000000003,5.176923104199495
2.289,4.622451313140757
2.29,4.348343945368409
2.291,4.324449481017632
2.2920000000000003,4.46579125419126
2.293,4.400896877371139
2.294,4.3789656520837505
2.295,4.341785043526309
2.2960000000000003,3.9247232672332553
2.297,3.5601621993033437
2.298,3.5609739088646375
2.299,4.376694872858135
2.3000000000000003,4.733136538610263
2.301,5.244548114142804
2.302,5.963776501686718
2.303,5.996944481671944
2.3040000000000003,6.148651715298504
2.305,5.5957100379748494
2.306,5.502036659992684
2.307,5.615965960902575
2.308,5.486725772060778
2.309,5.597654880869916
2.31,5.397822851691532
2.311,5.4014351619245256
2.312,4.517092367218384
2.313,3.646939079960655
2.314,3.542316330179194
2.315,3.722544290175579
2.316,3.8308326183859127
2.317,4.330410955852909
2.318,4.940640468560741
2.319,4.576373163330814
2.32,5.346907204936416
2.321,5.448298122065519
2.322,4.871916088195898
2.323,5.5366444835514015
2.324,5.816687874638607
2.325,6.0862138717019665
2.326,6.05629832893344
2.327,5.972338286545504
2.328,6.072004019312529
2.329,5.529739566142277
2.33,4.83852877721387
2.331,4.165130248051102
2.332,4.087187590833852
2.333,4.214728793599473
2.334,3.9990581108321317
2.335,4.398862353404039
2.336,4.61179328945402
2.337,4.048927689410175
2.338,4.330805514617439
2.339,4.449990202977353
2.34,4.414872069571219
2.341,5.266128458162372
2.342,5.685830524141176
2.343,6.192909614416902
2.344,6.046550493911885
2.345,6.346832438232839
2.346,5.711229341226283
2.347,5.271134381265388
2.348,5.087520169996863
2.349,4.930905825282807
2.35,4.820279115592132
2.351,5.124697509979965
2.352,4.747560142316182
2.353,4.532273501751568
2.354,4.662418399365962
2.355,3.741498066826931
2.356,3.3058594271515145
2.357,3.7205799062103693
2.358,4.038599717562281
2.359,5.1116836482740675
2.36,5.391052674624268
2.361,5.926198506617085
2.362,5.868825979185201
2.363,5.717243953195564
2.364,5.7439947763120935
2.365,5.597610313753102
2.366,5.8240269966110585
2.367,5.916020800467085
2.368,5.773461483419908
2.369,5.7933264115439815
2.37,5.355981460349636
2.371,4.72668594925931
2.372,4.160057487575704
2.373,3.6219865867734753
2.374,3.662905970480416
2.375,4.466584214578896
2.376,4.5743819197421525
2.377,4.393910050562534
2.378,5.041573721199764
2.379,4.985227045954242
2.38,5.10526883373107
2.381,4.887628162376934
2.382,5.346805702260589
2.383,5.63738676825742
2.384,6.0850471831946225
2.385,6.4899827789969775
2.386,6.466156554181505
2.387,6.020870963491733
2.388,5.783173079843406
2.389,5.308107391802919
2.39,4.629947457615716
2.391,4.836956844716951
2.392,4.570831476813285
2.393,4.515930733993091
2.394,4.593942647353152
2.395,4.03027156224525
2.396,4.370234309780511
2.397,3.788448518795992
2.398,3.8981799754789295
2.399,4.654937954713481
2.4,5.171620363708844
2.401,5.948125459325683
2.402,6.312688553293227
2.403,6.369087343141571
2.404,6.027634600283326
2.405,6.267818481836969
2.406,5.553198327136154
2.407,5.656230476843461
2.408,5.215964643608513
2.4090000000000003,5.565956215574629
2.41,5.8400638909917735
2.411,5.317294349614691
2.412,4.559678955161316
2.4130000000000003,4.122391367865968
2.414,4.237895089487292
2.415,3.528970085357438
2.416,4.174928118168868
2.4170000000000003,4.522114325890654
2.418,5.037419793302473
2.419,5.246987500849409
2.42,5.526438241580226
2.4210000000000003,5.412962687220662
2.422,5.178913594826486
2.423,5.7583328948425985
2.424,5.5682754240596575
2.4250000000000003,6.138115214695546
2.426,6.476142538435539
2.427,6.601683089916801
2.428,6.48440171609395
2.4290000000000003,5.504668258164213
2.43,5.22280469368278
2.431,4.545846357050736
2.432,4.338948955047468
2.433,4.254311297416702
2.434,4.373666984441259
2.435,4.700514526197861
2.436,5.039306962970235
2.437,4.56475770631111
2.438,4.303556534567616
2.439,4.364860458291571
2.44,5.219052593197319
2.441,5.605116553861095
2.442,5.8261563647172485
2.443,6.351292674483097
2.444,6.5048826144428284
2.445,7.1070025646216575
2.446,6.19926283793381
2.447,5.543875763384728
2.448,5.47794589371532
2.449,5.21085881124781
2.45,5.174148590839706
2.451,5.5536568269813165
2.452,5.318112270066612
2.453,4.817530726465793
2.454,4.349339132891823
2.455,4.14162729223836
2.456,3.7094263708046666
2.457,3.999514662828638
2.458,4.481569409889037
2.459,5.2545579082811065
2.46,5.565522296884162
2.461,6.365358027312981
2.462,5.905103144616321
2.463,5.662265831609959
2.464,6.274395056192271
2.465,5.766180123711333
2.466,5.93535957037732
2.467,6.244867788290031
2.468,6.439446405916
2.469,6.404762559322531
2.47,5.99492818998234
2.471,5.154771595859678
2.472,4.115550406881757
2.473,4.035980663018321
2.474,4.255009188341682
2.475,5.061747183575452
2.476,4.347516544378407
2.477,5.221285774000372
2.478,5.380622597789228
2.479,4.982152750809618
2.48,5.121651871064321
2.481,5.360129208789177
2.482,5.676651079510697
2.483,6.078057885740859
2.484,6.570128255123423
2.485,6.872189366297674
2.486,6.939896251088596
2.487,6.726144442964806
2.488,5.792510745691149
2.489,5.314492442740409
2.49,4.856432551839153
2.491,4.682706747257764
2.492,4.835157386576669
2.493,4.997542577457454
2.494,4.750563785205115
2.495,4.809556660469203
2.496,4.433584471521429
2.497,4.643363345709106
2.498,4.217731211172722
2.499,4.795802065153358
2.5,5.911538740837078
2.501,6.200706306025588
2.502,6.720762911327198
2.503,6.653423868662275
2.504,6.292979655586092
2.505,6.169904671620516
2.506,6.328943992065801
2.507,5.88116376211765
2.508,5.658271405723002
2.509,6.0723932000460765
2.51,6.207369580522435
2.511,6.177810141848349
2.512,5.294839556901022
2.513,4.623316171029657
2.514,3.903679343527467
2.515,4.139511634140183
2.516,4.613469382028727
2.517,4.91532274914722
2.518,5.295900835659444
2.519,5.745432093902983
2.52,5.999182278099738
2.521,5.986253271050395
2.522,5.659998927949418
2.523,6.0255137884987295
2.524,6.00271896338042
2.525,6.774603816855236
2.526,6.923367729621091
2.527,7.163569228197762
2.528,6.746921288267695
2.529,5.699000196417011
2.53,5.54725840179683
2.531,4.809838843933454
2.532,4.667868990751384
2.533,4.765927706730091
2.5340000000000003,4.6428720869457365
2.535,4.814580755795939
2.536,5.3432778031862584
2.537,5.023946700888433
2.5380000000000003,4.60472221153352
2.539,4.744544119252043
2.54,5.166082020544311
2.541,5.450295650733235
2.5420000000000003,6.567652513263687
2.543,6.958656069910299
2.544,7.233753213000255
2.545,6.854637884555808
2.5460000000000003,6.402562062806826
2.547,5.9727982893533165
2.548,6.106665820008675
2.549,6.0355891777525965
2.5500000000000003,5.6139640106791395
2.551,5.459148873781678
2.552,5.639651158160977
2.553,5.423105583146089
2.5540000000000003,4.65115802611586
2.555,4.396744870081462
2.556,4.170860736760449
2.557,4.473182408493212
2.5580000000000003,4.885997392681131
2.559,5.457772559489772
2.56,6.097323184855925
2.561,6.5495020825391475
2.562,6.4663295656124395
2.563,6.702150648744996
2.564,6.029252761205111
2.565,6.045756604413017
2.566,6.512539930830707
2.567,6.539960060717404
2.568,6.6566006664169315
2.569,6.262015831869061
2.57,6.043966154317192
2.571,5.219635014515407
2.572,4.70930338558525
2.573,4.32482134918929
2.574,4.836290390223924
2.575,4.333430260176615
2.576,5.206699152759202
2.577,5.59288326587734
2.578,5.323146768059539
2.579,5.44305857073108
2.58,5.829412755054894
2.581,5.723000481844273
2.582,5.960319053386173
2.583,6.9293224102993225
2.584,7.065747913379951
2.585,7.346696025810374
2.586,7.0424612533963495
2.587,6.920454201126037
2.588,6.035592661779794
2.589,5.843701213054843
2.59,5.386310889549388
2.591,5.435047393840674
2.592,5.2395768930096125
2.593,5.778298342041136
2.594,5.5325672071841545
2.595,4.611657058771099
2.596,4.560579797104743
2.597,4.595263358108114
2.598,4.949219641900904
2.599,5.306012813373211
2.6,5.790401301746028
2.601,6.497792504320274
2.602,6.782409616307834
2.603,6.8278481436720515
2.604,6.685312606533343
2.605,6.518738527844318
2.606,6.232805980655663
2.607,6.097651476417447
2.608,6.049183768376296
2.609,6.624786062623439
2.61,6.384447127820015
2.611,5.652642785849211
2.612,5.324226898247343
2.613,5.237885617887147
2.614,4.736952632129118
2.615,4.371573462390641
2.616,4.862186681049971
2.617,5.551530732345395
2.618,5.783191983780569
2.619,6.601618659574273
2.62,6.10393478316226
2.621,6.24059757455803
2.622,6.161103827185888
2.623,6.472920598107888
2.624,6.4479836192974584
2.625,6.999277509341649
2.626,7.642232237507489
2.627,7.648319530149658
2.628,6.830067317051947
2.629,6.156434095509113
2.63,5.912159878955801
2.631,5.35326142648073
2.632,5.149200958591928
2.633,4.975209462889575
2.634,5.6192089723944445
2.635,5.706487523402926
2.636,5.568261090801091
2.637,5.431887515691284
2.638,5.268834874992806
2.639,4.905297513155053
2.64,5.472217148332105
2.641,6.019472627923375
2.642,6.628388993955059
2.643,7.439861120097672
2.644,7.510481927402702
2.645,7.343660366176766
2.646,6.840527195069238
2.647,6.4894522597227375
2.648,5.980630073123802
2.649,6.16941139682059
2.65,6.153586397629544
2.651,6.171182406143684
2.652,6.290016440600305
2.653,5.695826086371369
2.654,5.391199714163909
2.655,5.027630256705492
2.656,4.838665233971645
2.657,4.889130564936928
2.658,5.454532893214853
2.6590000000000003,6.146971638369559
2.66,6.508005392609164
2.661,6.627426749315863
2.662,6.672389695689374
2.6630000000000003,6.721734717725442
2.664,6.608821999973348
2.665,6.658993518861271
2.666,6.938020863710227
2.6670000000000003,6.9798674580846525
2.668,7.248512347713448
2.669,6.847018320288894
2.67,6.29717919772236
2.6710000000000003,5.7302897258883885
2.672,5.229716205171665
2.673,4.788774794535568
2.674,4.676304637570734
2.6750000000000003,4.852413316127343
2.676,5.608589382403663
2.677,5.410986600161635
2.678,5.906609744748287
2.6790000000000003,5.804367714112848
2.68,6.091563977549295
2.681,5.861135611209943
2.682,6.4856252838621655
2.6830000000000003,6.781933149310912
2.684,7.530312784348838
2.685,8.008558638355366
2.686,7.287723949852428
2.6870000000000003,6.981471188488495
2.688,6.563181588269536
2.689,6.011235505475676
2.69,5.7336963436546595
2.691,5.582911972913873
2.692,5.976368770466166
2.693,5.742111375962871
2.694,5.858888781123107
2.695,5.846793907378047
2.696,5.472356767140083
2.697,4.742413562586336
2.698,5.051491062271073
2.699,5.600634815268769
2.7,6.335753399145576
2.701,6.958665092587689
2.702,7.50065922691086
2.703,7.669063292389982
2.704,7.395636481723434
2.705,7.210569888850497
2.706,6.870989832436895
2.707,6.400050004247603
2.708,6.974729401976382
2.709,7.0361002428658885
2.71,6.829527889919997
2.711,6.606289786407501
2.712,6.024475993954665
2.713,5.179098728372574
2.714,5.045695296754942
2.715,4.736394256109754
2.716,5.210978357161486
2.717,5.673386629769955
2.718,6.245637381129
2.719,6.364280907875541
2.72,6.546254276520034
2.721,6.805718906965347
2.722,6.259707246551017
2.723,6.596934459753901
2.724,7.377026838461054
2.725,7.469031547460572
2.726,7.752398567258745
2.727,7.675447305663961
2.728,7.299410632113031
2.729,6.7235555670636735
2.73,6.015352338288559
2.731,5.589914217201614
2.732,5.2498810356165215
2.733,5.688142804126229
2.734,5.87223469884059
2.735,5.6810637081772555
2.736,6.206176259004951
2.737,5.8210092700594505
2.738,6.013543231538498
2.739,5.795466640474012
2.74,6.0859697314277215
2.741,6.7092317291410195
2.742,7.088038290726619
2.743,7.615395352818663
2.744,7.801463392962935
2.745,7.49965713692169
2.746,7.862702657072624
2.747,6.4123392354255895
2.748,6.790853888104743
2.749,6.528959309257235
2.75,6.48787862523026
2.751,6.869451319874268
2.752,6.4661410628128895
2.753,6.03495987629004
2.754,5.302800296378834
2.755,4.923269342759119
2.756,5.007197128288367
2.757,5.311752958828103
2.758,5.414358211041326
2.759,6.30947198061506
2.76,7.210124510014721
2.761,7.375049512138943
2.762,7.262338331609351
2.763,7.273111012127679
2.764,7.277648813654374
2.765,7.094961681003467
2.766,7.510744490326269
2.767,7.341500812986341
2.768,7.383901317497668
2.769,7.466309447935207
2.77,7.199728853202524
2.771,6.126933647696829
2.772,5.420838709880058
2.773,5.190788266371278
2.774,5.140349146944019
2.775,5.692015506581261
2.776,5.9596296719367
2.777,6.223850328302383
2.778,6.011253583711677
2.779,6.235851393261618
2.78,6.432113627205275
2.781,6.207110726547427
2.782,6.527659691777758
2.783,7.461361528773486
2.7840000000000003,7.665607382796396
2.785,8.140139201337355
2.786,7.972021482645373
2.787,7.219117465137556
2.7880000000000003,6.732034564283546
2.789,6.516275608098172
2.79,6.184269340117568
2.791,6.136348628696871
2.7920000000000003,6.109242725078744
2.793,6.020839297836345
2.794,6.626561562750198
2.795,5.769574022644318
2.7960000000000003,5.365114096352348
2.797,5.352882645114901
2.798,5.297053725256892
2.799,5.92515926093646
2.8000000000000003,6.855074577657659
2.801,7.404368834910289
2.802,7.636449415040898
2.803,7.797839500658764
2.8040000000000003,7.486358960089144
2.805,6.85988089018887
2.806,7.130543480051553
2.807,7.015042713064755
2.8080000000000003,7.3576363637301325
2.809,7.040987787412815
2.81,7.434541537518211
2.811,6.833360044364946
2.8120000000000003,6.45510251473356
2.813,5.754668620860752
2.814,5.59740292174034
2.815,5.297680752135533
2.816,5.469507320217911
2.817,5.928074959623579
2.818,6.48394503551445
2.819,6.690273925614433
2.82,7.168231736570532
2.821,6.818646715106341
2.822,6.768169355067239
2.823,6.912744149052784
2.824,7.497404341446476
2.825,8.15058474492398
2.826,8.123854538416458
2.827,7.960814421718099
2.828,7.981058127568974
2.829,6.857211924267689
2.83,6.239224251710736
2.831,5.865475641599891
2.832,5.96030920552188
2.833,5.806045130041852
2.834,6.157607354779648
2.835,6.071286063239888
2.836,6.4974694730639255
2.837,6.2943241621056485
2.838,6.335555301409713
2.839,6.009231145840731
2.84,6.292626642751318
2.841,6.528380899051962
2.842,7.7127102925148785
2.843,8.012055742108734
2.844,8.460241185149671
2.845,8.251924381272183
2.846,7.693808903617373
2.847,6.9932374808485065
2.848,6.674218530450317
2.849,6.465850604373763
2.85,7.033572503680124
2.851,7.031569282587799
2.852,6.595643273437105
2.853,6.389390477094955
2.854,6.044192160531841
2.855,5.43965352944446
2.856,5.111089603448554
2.857,5.614152256059863
2.858,6.092211312223147
2.859,6.808688989261284
2.86,7.618890242588389
2.861,7.646949187645339
2.862,7.399837222982564
2.863,7.34685957870054
2.864,7.263316592387695
2.865,7.323563057711198
2.866,7.512963303482703
2.867,7.84359436393398
2.868,7.79913150269194
2.869,7.834078569254373
2.87,7.2697531905260755
2.871,6.844194028020574
2.872,6.179687902910264
2.873,5.657312356159154
2.874,5.55792949652741
2.875,5.614719415648977
2.876,5.947136848948676
2.877,6.748510959604483
2.878,6.655262550364316
2.879,6.734265343201574
2.88,6.37154235985802
2.881,6.358910811594937
2.882,7.154646318982744
2.883,7.776464956238459
2.884,7.973335694610951
2.885,8.469016568866222
2.886,8.513486641666159
2.887,8.041408360469257
2.888,7.223463074874002
2.889,6.974531167126322
2.89,6.453202854324661
2.891,6.216514739161806
2.892,6.366961145068078
2.893,6.5566028012061315
2.894,6.100297773109946
2.895,6.769771331232648
2.896,6.031789383832957
2.897,6.097129094751323
2.898,5.6102885228790536
2.899,6.436073814844793
2.9,6.782880131574418
2.901,7.514400558266606
2.902,8.185152336039046
2.903,8.147706717351522
2.904,7.934100912293381
2.905,7.694786205287229
2.906,7.5584079677868985
2.907,7.2392706427412525
2.908,7.728455840980636
2.9090000000000003,7.947726994495848
2.91,7.403934604697672
2.911,7.189998196929912
2.912,6.767672957699449
2.9130000000000003,6.537943688042385
2.914,5.659765383060243
2.915,5.963725156318825
2.916,6.1027706550011915
2.9170000000000003,6.4654344331111115
2.918,6.841145842384898
2.919,7.479907312456653
2.92,7.202235119219812
2.9210000000000003,7.634976033400845
2.922,7.261319732919839
2.923,7.272680874681136
2.924,7.67463379040345
2.9250000000000003,8.233895551058891
2.926,8.495034533678245
2.927,8.469844082381007
2.928,8.408021437198363
2.9290000000000003,7.239328750229122
2.93,6.859287619844164
2.931,6.414112601359723
2.932,6.270227752923408
2.9330000000000003,6.504862450060385
2.934,6.730568417207836
2.935,6.702667287157716
2.936,6.683310467053581
2.9370000000000003,6.945518816891283
2.938,6.344346612185831
2.939,6.571659046173138
2.94,6.755148928470471
2.9410000000000003,7.242962851941432
2.942,7.74130259623823
2.943,8.768315827898753
2.944,8.807059894390568
2.945,8.311777788826953
2.946,8.378719349488875
2.947,7.331758054208399
2.948,7.567753243539589
2.949,7.1320646341541325
2.95,7.438772044045656
2.951,7.385873660286111
2.952,7.399712334439507
2.953,6.811824716742148
2.954,6.516247027609685
2.955,6.334755890862868
2.956,6.031284659563842
2.957,6.143285427879269
2.958,6.908503755413972
2.959,6.822022559900794
2.96,7.886196184713322
2.961,8.233776112752803
2.962,7.758491371873748
2.963,8.159755704035174
2.964,7.797725961028547
2.965,7.636543158972797
2.966,8.121864602507424
2.967,8.089455208767998
2.968,8.053049139451273
2.969,8.222505434861791
2.97,7.62379353962723
2.971,7.04554262584868
2.972,6.221873017171543
2.973,6.393650142629015
2.974,6.2918764330053385
2.975,6.525482953039168
2.976,7.094389149831056
2.977,6.843614932066473
2.978,7.436047669281506
2.979,7.029821791568802
2.98,7.00988688165277
2.981,7.434135759405327
2.982,7.591106321802025
2.983,8.349594597795228
2.984,8.67198797044238
2.985,8.65374727857683
2.986,8.88070850383212
2.987,8.269892319299807
2.988,7.653979010270724
2.989,7.673636585807323
2.99,7.324657230331247
2.991,7.013453379659579
2.992,7.2612922013426875
2.993,6.954842608755118
2.994,6.842505343877942
2.995,7.0467210896083445
2.996,6.443124457306379
2.997,6.112829747873698
2.998,6.6447613701977515
2.999,7.018989761902789
3.0,7.341752625991148
3.001,7.99646991547442
3.002,8.447708785710203
3.003,8.819462492215552
3.004,8.777776762696819
3.005,8.038509387204108
3.006,7.7945101359438
3.007,7.782689210838916
3.008,8.100845836826137
3.009,8.251435958564382
3.01,8.182845011533741
3.011,7.933734670491585
3.012,7.052939676596138
3.013,6.561867287843469
3.014,5.981393184129358
3.015,6.160706330910772
3.016,5.916139668386454
3.017,6.460634929809718
3.018,7.5494720621616755
3.019,7.769405261365993
3.02,7.748851630852448
3.021,8.053697537442488
3.022,7.513155595111231
3.023,8.190603725033515
3.024,7.822936805173577
3.025,8.697139432611056
3.026,8.927979831915515
3.027,8.943635230398813
3.028,8.306791939556126
3.029,7.95429431264413
3.03,7.189631785597607
3.031,6.69559280182358
3.032,6.937629144754076
3.033,6.682103314686904
3.0340000000000003,7.222784666345659
3.035,7.429844900378177
3.036,7.04049021737629
3.037,6.916899186480632
3.0380000000000003,6.96130723125082
3.039,7.212670005947992
3.04,7.231575366347923
3.041,7.476910073301424
3.0420000000000003,8.244059922743613
3.043,9.077550052248158
3.044,9.154704759737221
3.045,8.841173252062546
3.0460000000000003,8.702541825802395
3.047,7.986301564805825
3.048,7.701397264907214
3.049,7.7390761929534735
3.0500000000000003,7.530622825343108
3.051,7.7299442848672975
3.052,7.738772622928587
3.053,7.451637894882978
3.0540000000000003,6.93541986410229
3.055,6.5343678119246595
3.056,6.191319332946838
3.057,6.287701130681337
3.0580000000000003,7.057916070909096
3.059,7.619640029641431
3.06,8.359958041411698
3.061,8.677332018640753
3.0620000000000003,8.381999050174622
3.063,8.660931101190345
3.064,8.158404531543813
3.065,8.610751524487608
3.0660000000000003,9.124783481714912
3.067,8.94593813565684
3.068,8.762582897662895
3.069,8.578184762031254
3.0700000000000003,8.232991506281932
3.071,7.701006686990772
3.072,6.923525259924199
3.073,6.57725546773501
3.074,6.201513453962237
3.075,6.955232557288245
3.076,7.270088019095053
3.077,7.978757399072656
3.078,7.683173478472589
3.079,7.789470519324604
3.08,7.741143872247795
3.081,7.600707061357004
3.082,7.698921605745637
3.083,8.483993071865957
3.084,8.944968498583924
3.085,9.359226611870296
3.086,9.28434175171519
3.087,8.9309505213747
3.088,8.079564034670812
3.089,7.948784084305081
3.09,7.200362924057999
3.091,7.478317581672523
3.092,7.437743798768043
3.093,7.354798982291048
3.094,7.482106940970979
3.095,7.830416190109004
3.096,7.362172282624483
3.097,6.747257656941557
3.098,6.846313738010951
3.099,7.421890499934216
3.1,7.587470016346168
3.101,8.417678975487041
3.102,9.320694198232891
3.103,8.885987801875705
3.104,8.93715065575788
3.105,8.442367102454302
3.106,8.05850268344422
3.107,8.513777492381287
3.108,8.536542265824414
3.109,8.201116291938686
3.11,8.411287434811543
3.111,7.947879827581817
3.112,7.532296504666909
3.113,6.905391261887502
3.114,6.924222622812573
3.115,6.554811296329168
3.116,6.7024895422116995
3.117,7.35399797258217
3.118,7.969715469963914
3.119,8.147569295552058
3.12,8.516325898994666
3.121,8.00712943326679
3.122,8.18214449893813
3.123,8.421013654838292
3.124,8.842750305660928
3.125,9.073003145991063
3.126,9.34329142317684
3.127,9.29096647939589
3.128,8.93768478875683
3.129,8.639135121456073
3.13,7.732627428860963
3.131,7.455731154629659
3.132,7.284372723767914
3.133,7.62519056578016
3.134,7.363516860558441
3.135,7.537444786250523
3.136,7.525974189941823
3.137,7.392704361612676
3.138,7.216584537945058
3.139,7.5387257382139445
3.14,7.842005372299433
3.141,7.993835336091061
3.142,8.885605067342835
3.143,9.2912806736542
3.144,9.963444983524585
3.145,9.571300542927762
3.146,9.153164472253179
3.147,8.93403138178743
3.148,8.363679025691098
3.149,8.021031752188993
3.15,8.395359603810459
3.151,8.222674430086252
3.152,7.606779766081605
3.153,7.746371239984723
3.154,7.038143330365539
3.155,6.628062879300328
3.156,6.558938892720345
3.157,7.223930113543498
3.158,7.640220299089504
3.1590000000000003,8.236602548859286
3.16,8.81464252447844
3.161,9.053454494397132
3.162,8.888807586415888
3.1630000000000003,8.660129754539932
3.164,8.264516077078644
3.165,8.920160653761718
3.166,9.123587897043379
3.1670000000000003,9.177960258130156
3.168,9.317167272501118
3.169,9.232092544304807
3.17,8.391688956056452
3.1710000000000003,8.284704965521088
3.172,7.082167606814988
3.173,7.187664402080893
3.174,6.911063826566252
3.1750000000000003,7.431267413084814
3.176,7.920403498583318
3.177,8.373423223714486
3.178,8.33872151799084
3.1790000000000003,8.278135107789954
3.18,7.783407862511429
3.181,8.261575835130103
3.182,8.330141256867792
3.1830000000000003,8.985988370559992
3.184,9.412462660564355
3.185,10.026282604633273
3.186,9.711190047805646
3.1870000000000003,9.66850850765567
3.188,8.980821698047636
3.189,8.588206995131085
3.19,7.822664220914389
3.1910000000000003,7.768375610401263
3.192,8.113265204728428
3.193,7.835701177450092
3.194,7.748308867656971
3.1950000000000003,7.438344074792354
3.196,7.763304469216177
3.197,7.291733088103931
3.198,7.541587554026182
3.1990000000000003,7.749252643616503
3.2,8.191528166543575
3.201,9.411384558682194
3.202,9.466459862784733
3.203,9.813619679795705
3.204,9.366876544970417
3.205,8.790352731795593
3.206,9.231588624990975
3.207,8.823568823929998
3.208,8.914521315318094
3.209,9.388206696559138
3.21,8.989779560641564
3.211,8.70120647752122
3.212,8.276990270779631
3.213,7.462168164757378
3.214,6.740603620048967
3.215,7.422086258735327
3.216,7.252963164809798
3.217,7.654681808079654
3.218,8.239792921488744
3.219,8.558080474073627
3.22,8.733266538428259
3.221,9.196622764169174
3.222,9.115328544855938
3.223,8.988212482017968
3.224,9.43505120713971
3.225,9.651761974620452
3.226,9.671447136059012
3.227,10.184540876641378
3.228,9.630967179790831
3.229,9.16073134063316
3.23,8.042497261828432
3.231,7.5148449298739
3.232,7.199794411520671
3.233,8.065474138776265
3.234,7.981625621588043
3.235,8.442455151475418
3.236,7.944339143799668
3.237,8.043506155877687
3.238,8.071799631754264
3.239,7.857676096601526
3.24,8.032599593873524
3.241,8.850671697824678
3.242,9.053059398562702
3.243,9.84972318883471
3.244,9.943068636809118
3.245,9.86907404795259
3.246,9.775925686745435
3.247,8.890786949347412
3.248,9.12051947483777
3.249,8.325308522529395
3.25,8.786545376100028
3.251,8.576559107182142
3.252,8.322088003797216
3.253,8.260705122681296
3.254,7.8099989873410705
3.255,7.777087305506754
3.256,7.470142505487703
3.257,7.5158824505348205
3.258,8.245598009930346
3.259,8.982855502298303
3.26,9.223518479759832
3.261,9.657557472563294
3.262,9.581907075697744
3.263,9.494436048716183
3.264,9.174271741159204
3.265,9.511272926710513
3.266,9.27848770823741
3.267,9.721977016524914
3.268,9.48303074585698
3.269,9.731203826505187
3.27,8.84616622695628
3.271,8.647014988293437
3.272,7.812275096363867
3.273,7.448822989168749
3.274,7.312082263850219
3.275,7.823429310078676
3.276,8.48794851447303
3.277,8.573998868757018
3.278,8.33983756830317
3.279,8.795263007453293
3.28,8.153018234714725
3.281,8.808621721775303
3.282,8.833099440331988
3.283,9.339053233120106
3.2840000000000003,9.931097600433754
3.285,10.560067772087146
3.286,10.513321292994911
3.287,9.738862468392073
3.2880000000000003,8.995121875297233
3.289,8.737078385654769
3.29,8.770807930315014
3.291,8.41007485141212
3.2920000000000003,8.76886627851085
3.293,8.871700084796812
3.294,8.555510907404697
3.295,8.17992755781125
3.2960000000000003,8.301933697443665
3.297,7.844169341263591
3.298,7.589871168495266
3.299,8.44197680093447
3.3000000000000003,9.174675046829524
3.301,9.375014614591333
3.302,9.80155494211242
3.303,10.12911259789884
3.3040000000000003,9.930011484666432
3.305,9.839080362713053
3.306,9.222367571607224
3.307,9.366100788950611
3.3080000000000003,9.812425476094596
3.309,9.389573234948251
3.31,9.130402128278844
3.311,9.548290730137984
3.3120000000000003,9.03425656255031
3.313,7.746702925388741
3.314,7.787238843721507
3.315,7.614830080892616
3.3160000000000003,8.143022478718398
3.317,8.601666423082248
3.318,8.804200619463318
3.319,9.199569926461264
3.3200000000000003,9.099321021523892
3.321,9.077367451436741
3.322,9.410352382729705
3.323,9.45554865151242
3.3240000000000003,9.83568847148626
3.325,10.49446292874973
3.326,10.075100076238996
3.327,10.493092897754329
3.3280000000000003,10.076357626176065
3.329,9.6002191952253
3.33,8.785510950704237
3.331,8.267367751622686
3.332,8.232822786428146
3.333,8.44894463974577
3.334,8.722418878673492
3.335,8.578491808275878
3.336,8.294375001738938
3.337,8.47922052242538
3.338,8.568932614471118
3.339,8.458561346548876
3.34,8.554568205756302
3.341,9.103024678348998
3.342,10.079780014424163
3.343,10.496584393441799
3.344,10.14976537503485
